Step Time(ns) rpsystem.singlet rpsystem.t0 rpsystem.tp rpsystem.tm rpsystem.identity 
1 7372 0.336576 0.242727 0.204845 0.215852 1 
1 7373 0.33706 0.242557 0.204736 0.215647 1 
1 7374 0.337556 0.242375 0.20461 0.21546 1 
1 7375 0.338049 0.242186 0.20447 0.215295 1 
1 7376 0.338528 0.241995 0.20432 0.215157 1 
1 7377 0.338979 0.241807 0.204164 0.21505 1 
1 7378 0.339387 0.241629 0.204007 0.214977 1 
1 7379 0.339741 0.241467 0.203852 0.214939 1 
1 7380 0.340029 0.24133 0.203705 0.214937 1 
1 7381 0.340241 0.241222 0.203567 0.21497 1 
1 7382 0.340369 0.241151 0.203444 0.215036 1 
1 7383 0.340407 0.241122 0.203337 0.215134 1 
1 7384 0.340354 0.241137 0.203248 0.21526 1 
1 7385 0.34021 0.2412 0.20318 0.21541 1 
1 7386 0.339979 0.24131 0.203132 0.215579 1 
1 7387 0.339667 0.241466 0.203104 0.215762 1 
1 7388 0.339286 0.241665 0.203096 0.215953 1 
1 7389 0.338848 0.241901 0.203104 0.216148 1 
1 7390 0.338368 0.242166 0.203126 0.21634 1 
1 7391 0.337863 0.242452 0.20316 0.216525 1 
1 7392 0.337354 0.242749 0.2032 0.216698 1 
1 7393 0.336858 0.243045 0.203243 0.216854 1 
1 7394 0.336395 0.243329 0.203284 0.216992 1 
1 7395 0.335982 0.24359 0.20332 0.217108 1 
1 7396 0.335637 0.243818 0.203345 0.2172 1 
1 7397 0.335374 0.244001 0.203357 0.217268 1 
1 7398 0.335203 0.244133 0.203353 0.217311 1 
1 7399 0.335133 0.244207 0.20333 0.21733 1 
1 7400 0.335167 0.244219 0.203287 0.217326 1 
1 7401 0.335306 0.244167 0.203225 0.217302 1 
1 7402 0.335546 0.244051 0.203143 0.217261 1 
1 7403 0.335878 0.243874 0.203044 0.217204 1 
1 7404 0.336292 0.243642 0.20293 0.217136 1 
1 7405 0.336774 0.243363 0.202804 0.217059 1 
1 7406 0.337306 0.243044 0.202672 0.216978 1 
1 7407 0.33787 0.242698 0.202537 0.216894 1 
1 7408 0.338447 0.242335 0.202405 0.216812 1 
1 7409 0.339016 0.241968 0.202281 0.216734 1 
1 7410 0.339558 0.241609 0.20217 0.216663 1 
1 7411 0.340055 0.241269 0.202076 0.216599 1 
1 7412 0.340491 0.24096 0.202003 0.216546 1 
1 7413 0.340852 0.240689 0.201956 0.216502 1 
1 7414 0.341128 0.240466 0.201936 0.21647 1 
1 7415 0.341311 0.240295 0.201946 0.216448 1 
1 7416 0.341399 0.24018 0.201985 0.216437 1 
1 7417 0.34139 0.240122 0.202054 0.216435 1 
1 7418 0.341288 0.240119 0.202151 0.216442 1 
1 7419 0.341102 0.24017 0.202273 0.216455 1 
1 7420 0.34084 0.240268 0.202419 0.216474 1 
1 7421 0.340514 0.240407 0.202583 0.216496 1 
1 7422 0.34014 0.240578 0.202763 0.21652 1 
1 7423 0.339731 0.240772 0.202952 0.216544 1 
1 7424 0.339306 0.24098 0.203147 0.216567 1 
1 7425 0.338879 0.241192 0.203342 0.216587 1 
1 7426 0.338467 0.241398 0.203533 0.216602 1 
1 7427 0.338082 0.24159 0.203715 0.216612 1 
1 7428 0.337739 0.241761 0.203884 0.216616 1 
1 7429 0.337447 0.241904 0.204037 0.216613 1 
1 7430 0.337213 0.242015 0.20417 0.216602 1 
1 7431 0.337044 0.242091 0.20428 0.216585 1 
1 7432 0.33694 0.242132 0.204367 0.216561 1 
1 7433 0.336902 0.242139 0.204429 0.21653 1 
1 7434 0.336926 0.242115 0.204465 0.216494 1 
1 7435 0.337007 0.242065 0.204474 0.216454 1 
1 7436 0.337136 0.241995 0.204458 0.216411 1 
1 7437 0.337306 0.241911 0.204417 0.216367 1 
1 7438 0.337504 0.241821 0.204352 0.216323 1 
1 7439 0.337719 0.241734 0.204265 0.216281 1 
1 7440 0.337941 0.241657 0.204158 0.216244 1 
1 7441 0.338157 0.241598 0.204032 0.216212 1 
1 7442 0.338358 0.241563 0.203891 0.216188 1 
1 7443 0.338533 0.241558 0.203736 0.216173 1 
1 7444 0.338676 0.241587 0.203569 0.216168 1 
1 7445 0.33878 0.241653 0.203394 0.216174 1 
1 7446 0.33884 0.241755 0.203213 0.216191 1 
1 7447 0.338856 0.241894 0.203029 0.21622 1 
1 7448 0.338827 0.242067 0.202845 0.216261 1 
1 7449 0.338755 0.24227 0.202663 0.216311 1 
1 7450 0.338645 0.242498 0.202486 0.216371 1 
1 7451 0.338502 0.242744 0.202316 0.216437 1 
1 7452 0.338334 0.243001 0.202157 0.216508 1 
1 7453 0.338147 0.243261 0.20201 0.216582 1 
1 7454 0.33795 0.243516 0.201878 0.216655 1 
1 7455 0.337753 0.243759 0.201762 0.216726 1 
1 7456 0.337564 0.243983 0.201664 0.21679 1 
1 7457 0.33739 0.24418 0.201584 0.216845 1 
1 7458 0.337239 0.244346 0.201525 0.21689 1 
1 7459 0.337117 0.244476 0.201485 0.216921 1 
1 7460 0.337028 0.244568 0.201466 0.216938 1 
1 7461 0.336976 0.244621 0.201466 0.216938 1 
1 7462 0.33696 0.244633 0.201484 0.216923 1 
1 7463 0.336983 0.244607 0.201519 0.216891 1 
1 7464 0.33704 0.244546 0.20157 0.216844 1 
1 7465 0.337129 0.244453 0.201635 0.216783 1 
1 7466 0.337245 0.244334 0.201711 0.21671 1 
1 7467 0.337383 0.244193 0.201797 0.216627 1 
1 7468 0.337535 0.244038 0.201889 0.216538 1 
1 7469 0.337695 0.243875 0.201986 0.216444 1 
1 7470 0.337855 0.243709 0.202086 0.21635 1 
1 7471 0.338008 0.243548 0.202186 0.216259 1 
1 7472 0.338147 0.243396 0.202286 0.216172 1 
1 7473 0.338266 0.243259 0.202383 0.216092 1 
1 7474 0.338359 0.243141 0.202477 0.216022 1 
1 7475 0.338424 0.243046 0.202567 0.215963 1 
1 7476 0.338456 0.242974 0.202654 0.215915 1 
1 7477 0.338455 0.242929 0.202737 0.215879 1 
1 7478 0.338421 0.242908 0.202817 0.215854 1 
1 7479 0.338355 0.242912 0.202894 0.215839 1 
1 7480 0.33826 0.242938 0.20297 0.215832 1 
1 7481 0.338141 0.242983 0.203046 0.21583 1 
1 7482 0.338001 0.243045 0.203122 0.215832 1 
1 7483 0.337848 0.243117 0.203201 0.215834 1 
1 7484 0.337688 0.243197 0.203282 0.215833 1 
1 7485 0.337528 0.243279 0.203367 0.215826 1 
1 7486 0.337373 0.243358 0.203456 0.215812 1 
1 7487 0.337232 0.243431 0.20355 0.215788 1 
1 7488 0.337108 0.243493 0.203648 0.215752 1 
1 7489 0.337008 0.24354 0.203749 0.215703 1 
1 7490 0.336935 0.24357 0.203853 0.215642 1 
1 7491 0.336891 0.243581 0.203958 0.21557 1 
1 7492 0.336879 0.243571 0.204063 0.215487 1 
1 7493 0.336897 0.24354 0.204166 0.215396 1 
1 7494 0.336944 0.24349 0.204265 0.215301 1 
1 7495 0.337018 0.243421 0.204357 0.215205 1 
1 7496 0.337113 0.243335 0.20444 0.215112 1 
1 7497 0.337227 0.243236 0.204511 0.215026 1 
1 7498 0.337352 0.243126 0.204569 0.214953 1 
1 7499 0.337482 0.24301 0.204611 0.214897 1 
1 7500 0.337612 0.242892 0.204634 0.214861 1 
1 7501 0.337736 0.242775 0.204639 0.21485 1 
1 7502 0.337847 0.242663 0.204622 0.214867 1 
1 7503 0.337942 0.24256 0.204584 0.214914 1 
1 7504 0.338016 0.242469 0.204524 0.214991 1 
1 7505 0.338067 0.242393 0.204441 0.2151 1 
1 7506 0.338092 0.242332 0.204338 0.215238 1 
1 7507 0.338093 0.242289 0.204214 0.215404 1 
1 7508 0.338071 0.242263 0.204071 0.215595 1 
1 7509 0.338027 0.242255 0.203912 0.215806 1 
1 7510 0.337965 0.242263 0.203739 0.216033 1 
1 7511 0.33789 0.242287 0.203555 0.216269 1 
1 7512 0.337807 0.242323 0.203362 0.216508 1 
1 7513 0.337722 0.242371 0.203164 0.216743 1 
1 7514 0.337639 0.242428 0.202965 0.216969 1 
1 7515 0.337564 0.24249 0.202768 0.217178 1 
1 7516 0.337502 0.242557 0.202576 0.217365 1 
1 7517 0.337458 0.242626 0.202392 0.217524 1 
1 7518 0.337434 0.242696 0.20222 0.21765 1 
1 7519 0.337433 0.242764 0.202063 0.21774 1 
1 7520 0.337455 0.242831 0.201921 0.217792 1 
1 7521 0.337501 0.242895 0.201798 0.217805 1 
1 7522 0.33757 0.242958 0.201694 0.217778 1 
1 7523 0.337658 0.243018 0.201611 0.217713 1 
1 7524 0.337762 0.243078 0.201547 0.217613 1 
1 7525 0.337878 0.243138 0.201503 0.217481 1 
1 7526 0.338 0.243199 0.201478 0.217323 1 
1 7527 0.338125 0.243262 0.20147 0.217143 1 
1 7528 0.338245 0.243329 0.201479 0.216948 1 
1 7529 0.338355 0.243399 0.201501 0.216745 1 
1 7530 0.338452 0.243473 0.201534 0.216541 1 
1 7531 0.338529 0.243551 0.201577 0.216343 1 
1 7532 0.338583 0.243632 0.201627 0.216158 1 
1 7533 0.338612 0.243715 0.201681 0.215991 1 
1 7534 0.338614 0.243798 0.201738 0.21585 1 
1 7535 0.338587 0.24388 0.201796 0.215737 1 
1 7536 0.338532 0.243957 0.201854 0.215657 1 
1 7537 0.338451 0.244026 0.20191 0.215613 1 
1 7538 0.338346 0.244085 0.201963 0.215606 1 
1 7539 0.338221 0.244131 0.202014 0.215634 1 
1 7540 0.33808 0.24416 0.202062 0.215698 1 
1 7541 0.337928 0.244169 0.202109 0.215794 1 
1 7542 0.337771 0.244156 0.202154 0.215918 1 
1 7543 0.337616 0.244119 0.202199 0.216066 1 
1 7544 0.337467 0.244057 0.202245 0.21623 1 
1 7545 0.337332 0.243968 0.202294 0.216406 1 
1 7546 0.337217 0.243853 0.202345 0.216585 1 
1 7547 0.337126 0.243713 0.202401 0.21676 1 
1 7548 0.337066 0.243548 0.202462 0.216925 1 
1 7549 0.33704 0.24336 0.202528 0.217072 1 
1 7550 0.337052 0.243153 0.202599 0.217196 1 
1 7551 0.337103 0.24293 0.202676 0.217291 1 
1 7552 0.337197 0.242694 0.202757 0.217353 1 
1 7553 0.337331 0.242449 0.202841 0.217379 1 
1 7554 0.337506 0.242199 0.202927 0.217368 1 
1 7555 0.337719 0.241948 0.203012 0.217321 1 
1 7556 0.337966 0.241701 0.203094 0.217239 1 
1 7557 0.338244 0.241461 0.203172 0.217124 1 
1 7558 0.338545 0.241232 0.203241 0.216982 1 
1 7559 0.338866 0.241016 0.2033 0.216818 1 
1 7560 0.339197 0.240818 0.203347 0.216638 1 
1 7561 0.339533 0.240638 0.203378 0.216451 1 
1 7562 0.339865 0.240479 0.203392 0.216264 1 
1 7563 0.340186 0.240342 0.203387 0.216085 1 
1 7564 0.340488 0.240228 0.203363 0.215921 1 
1 7565 0.340765 0.240137 0.203318 0.21578 1 
1 7566 0.341009 0.240069 0.203253 0.215669 1 
1 7567 0.341217 0.240023 0.203169 0.215591 1 
1 7568 0.341383 0.239999 0.203066 0.215552 1 
1 7569 0.341505 0.239995 0.202946 0.215554 1 
1 7570 0.341579 0.240011 0.202812 0.215598 1 
1 7571 0.341606 0.240044 0.202667 0.215683 1 
1 7572 0.341585 0.240094 0.202513 0.215807 1 
1 7573 0.34152 0.240158 0.202355 0.215968 1 
1 7574 0.341412 0.240234 0.202195 0.21616 1 
1 7575 0.341266 0.240321 0.202037 0.216377 1 
1 7576 0.341086 0.240417 0.201884 0.216612 1 
1 7577 0.34088 0.240521 0.20174 0.216859 1 
1 7578 0.340653 0.24063 0.201607 0.21711 1 
1 7579 0.340412 0.240743 0.201487 0.217357 1 
1 7580 0.340165 0.240858 0.201382 0.217594 1 
1 7581 0.339918 0.240974 0.201294 0.217814 1 
1 7582 0.339678 0.241089 0.201222 0.218011 1 
1 7583 0.339451 0.241201 0.201167 0.21818 1 
1 7584 0.339244 0.24131 0.201128 0.218319 1 
1 7585 0.339061 0.241413 0.201103 0.218424 1 
1 7586 0.338906 0.24151 0.20109 0.218494 1 
1 7587 0.338783 0.241599 0.201087 0.21853 1 
1 7588 0.338693 0.241681 0.201092 0.218534 1 
1 7589 0.338639 0.241754 0.201101 0.218507 1 
1 7590 0.338618 0.241818 0.201111 0.218453 1 
1 7591 0.338631 0.241872 0.20112 0.218376 1 
1 7592 0.338675 0.241918 0.201125 0.218282 1 
1 7593 0.338747 0.241955 0.201124 0.218174 1 
1 7594 0.338843 0.241984 0.201115 0.218058 1 
1 7595 0.338958 0.242006 0.201096 0.21794 1 
1 7596 0.339087 0.242022 0.201068 0.217824 1 
1 7597 0.339224 0.242032 0.201029 0.217715 1 
1 7598 0.339364 0.242039 0.200981 0.217616 1 
1 7599 0.339502 0.242043 0.200925 0.217531 1 
1 7600 0.339631 0.242045 0.200863 0.217461 1 
1 7601 0.339747 0.242046 0.200798 0.21741 1 
1 7602 0.339845 0.242048 0.200731 0.217376 1 
1 7603 0.339923 0.24205 0.200667 0.21736 1 
1 7604 0.339977 0.242054 0.200608 0.217361 1 
1 7605 0.340006 0.242059 0.200558 0.217377 1 
1 7606 0.340009 0.242065 0.20052 0.217405 1 
1 7607 0.339987 0.242072 0.200497 0.217443 1 
1 7608 0.339941 0.242079 0.200492 0.217488 1 
1 7609 0.339874 0.242086 0.200505 0.217535 1 
1 7610 0.339789 0.24209 0.20054 0.217581 1 
1 7611 0.339691 0.242091 0.200595 0.217623 1 
1 7612 0.339582 0.242088 0.200673 0.217657 1 
1 7613 0.33947 0.242079 0.20077 0.21768 1 
1 7614 0.339358 0.242064 0.200888 0.217691 1 
1 7615 0.339251 0.242041 0.201022 0.217686 1 
1 7616 0.339155 0.24201 0.201171 0.217664 1 
1 7617 0.339073 0.241971 0.201331 0.217625 1 
1 7618 0.339009 0.241922 0.2015 0.21757 1 
1 7619 0.338965 0.241864 0.201673 0.217497 1 
1 7620 0.338945 0.241799 0.201847 0.21741 1 
1 7621 0.338949 0.241725 0.202017 0.217309 1 
1 7622 0.338977 0.241645 0.20218 0.217198 1 
1 7623 0.339029 0.24156 0.202333 0.217078 1 
1 7624 0.339104 0.241471 0.202473 0.216953 1 
1 7625 0.3392 0.24138 0.202595 0.216825 1 
1 7626 0.339315 0.241289 0.202699 0.216698 1 
1 7627 0.339446 0.2412 0.202781 0.216573 1 
1 7628 0.33959 0.241113 0.202842 0.216455 1 
1 7629 0.339745 0.241032 0.202879 0.216344 1 
1 7630 0.339907 0.240958 0.202893 0.216242 1 
1 7631 0.340073 0.240893 0.202884 0.21615 1 
1 7632 0.34024 0.240837 0.202853 0.216069 1 
1 7633 0.340406 0.240793 0.202802 0.215999 1 
1 7634 0.340567 0.240762 0.202732 0.215939 1 
1 7635 0.340722 0.240745 0.202645 0.215888 1 
1 7636 0.340866 0.240743 0.202545 0.215846 1 
1 7637 0.340998 0.240757 0.202434 0.21581 1 
1 7638 0.341116 0.240787 0.202317 0.21578 1 
1 7639 0.341215 0.240834 0.202196 0.215755 1 
1 7640 0.341294 0.240899 0.202075 0.215732 1 
1 7641 0.34135 0.24098 0.201959 0.215711 1 
1 7642 0.341381 0.241078 0.20185 0.215692 1 
1 7643 0.341383 0.241192 0.201752 0.215674 1 
1 7644 0.341355 0.24132 0.201668 0.215657 1 
1 7645 0.341295 0.241462 0.201601 0.215642 1 
1 7646 0.341202 0.241615 0.201552 0.215631 1 
1 7647 0.341077 0.241776 0.201524 0.215623 1 
1 7648 0.340918 0.241942 0.201518 0.215621 1 
1 7649 0.34073 0.242111 0.201532 0.215627 1 
1 7650 0.340515 0.242276 0.201567 0.215642 1 
1 7651 0.340276 0.242435 0.201622 0.215667 1 
1 7652 0.340021 0.242582 0.201693 0.215704 1 
1 7653 0.339756 0.242713 0.201778 0.215753 1 
1 7654 0.339489 0.242823 0.201874 0.215814 1 
1 7655 0.339228 0.242907 0.201976 0.215888 1 
1 7656 0.338982 0.242963 0.202081 0.215974 1 
1 7657 0.338762 0.242985 0.202184 0.216069 1 
1 7658 0.338575 0.242972 0.202281 0.216172 1 
1 7659 0.338429 0.242923 0.202366 0.216281 1 
1 7660 0.338332 0.242838 0.202438 0.216392 1 
1 7661 0.338289 0.242717 0.202492 0.216503 1 
1 7662 0.338302 0.242563 0.202526 0.216609 1 
1 7663 0.338373 0.24238 0.202538 0.216709 1 
1 7664 0.338501 0.242174 0.202528 0.216798 1 
1 7665 0.338681 0.24195 0.202495 0.216875 1 
1 7666 0.338906 0.241716 0.202441 0.216936 1 
1 7667 0.339169 0.241481 0.202369 0.216982 1 
1 7668 0.339457 0.241252 0.202281 0.21701 1 
1 7669 0.339758 0.24104 0.202181 0.217021 1 
1 7670 0.340059 0.240851 0.202074 0.217016 1 
1 7671 0.340344 0.240695 0.201965 0.216995 1 
1 7672 0.3406 0.240578 0.20186 0.216962 1 
1 7673 0.340812 0.240506 0.201763 0.216918 1 
1 7674 0.340968 0.240483 0.201681 0.216868 1 
1 7675 0.341057 0.240512 0.201618 0.216813 1 
1 7676 0.34107 0.240593 0.201579 0.216758 1 
1 7677 0.341002 0.240724 0.201568 0.216706 1 
1 7678 0.340851 0.240903 0.201587 0.216659 1 
1 7679 0.340618 0.241123 0.201638 0.216621 1 
1 7680 0.340306 0.241379 0.201723 0.216593 1 
1 7681 0.339923 0.241661 0.20184 0.216577 1 
1 7682 0.33948 0.241959 0.201988 0.216573 1 
1 7683 0.338989 0.242264 0.202165 0.216581 1 
1 7684 0.338467 0.242565 0.202368 0.216601 1 
1 7685 0.337928 0.24285 0.202591 0.21663 1 
1 7686 0.337391 0.243111 0.202831 0.216667 1 
1 7687 0.336873 0.243338 0.203081 0.216709 1 
1 7688 0.33639 0.243522 0.203335 0.216752 1 
1 7689 0.335959 0.243659 0.203588 0.216795 1 
1 7690 0.335591 0.243742 0.203833 0.216833 1 
1 7691 0.3353 0.24377 0.204065 0.216865 1 
1 7692 0.335091 0.243743 0.204279 0.216887 1 
1 7693 0.33497 0.243662 0.20447 0.216897 1 
1 7694 0.334939 0.243532 0.204634 0.216895 1 
1 7695 0.334995 0.243357 0.204768 0.21688 1 
1 7696 0.335133 0.243144 0.204871 0.216852 1 
1 7697 0.335344 0.242904 0.204941 0.216811 1 
1 7698 0.335618 0.242644 0.204978 0.216761 1 
1 7699 0.335942 0.242374 0.204982 0.216701 1 
1 7700 0.336301 0.242106 0.204956 0.216637 1 
1 7701 0.336681 0.241848 0.204902 0.216569 1 
1 7702 0.337066 0.241609 0.204823 0.216502 1 
1 7703 0.337441 0.241398 0.204722 0.216439 1 
1 7704 0.337793 0.241222 0.204603 0.216383 1 
1 7705 0.33811 0.241086 0.204469 0.216336 1 
1 7706 0.338383 0.240992 0.204324 0.216301 1 
1 7707 0.338605 0.240943 0.204172 0.216279 1 
1 7708 0.338772 0.240939 0.204016 0.216272 1 
1 7709 0.338883 0.240977 0.20386 0.21628 1 
1 7710 0.338938 0.241055 0.203705 0.216303 1 
1 7711 0.338942 0.241166 0.203553 0.216339 1 
1 7712 0.338901 0.241305 0.203406 0.216388 1 
1 7713 0.338823 0.241464 0.203265 0.216448 1 
1 7714 0.338718 0.241637 0.20313 0.216515 1 
1 7715 0.338594 0.241815 0.203002 0.216589 1 
1 7716 0.338463 0.241991 0.202879 0.216666 1 
1 7717 0.338334 0.242158 0.202763 0.216745 1 
1 7718 0.338215 0.24231 0.202651 0.216823 1 
1 7719 0.338114 0.242442 0.202544 0.2169 1 
1 7720 0.338035 0.24255 0.202442 0.216972 1 
1 7721 0.337983 0.242632 0.202343 0.217041 1 
1 7722 0.337958 0.242687 0.202249 0.217106 1 
1 7723 0.337959 0.242714 0.202159 0.217167 1 
1 7724 0.337984 0.242717 0.202075 0.217225 1 
1 7725 0.338027 0.242696 0.201996 0.21728 1 
1 7726 0.338083 0.242656 0.201925 0.217335 1 
1 7727 0.338145 0.242601 0.201863 0.21739 1 
1 7728 0.338205 0.242535 0.201813 0.217447 1 
1 7729 0.338255 0.242463 0.201775 0.217507 1 
1 7730 0.338289 0.242388 0.201753 0.21757 1 
1 7731 0.338301 0.242315 0.201747 0.217637 1 
1 7732 0.338286 0.242245 0.20176 0.217708 1 
1 7733 0.338241 0.242182 0.201794 0.217783 1 
1 7734 0.338165 0.242126 0.201849 0.217861 1 
1 7735 0.338058 0.242077 0.201926 0.21794 1 
1 7736 0.337922 0.242035 0.202025 0.218018 1 
1 7737 0.337762 0.241998 0.202146 0.218093 1 
1 7738 0.337583 0.241965 0.202288 0.218163 1 
1 7739 0.337392 0.241934 0.20245 0.218225 1 
1 7740 0.337194 0.241902 0.202628 0.218276 1 
1 7741 0.336997 0.241867 0.202821 0.218315 1 
1 7742 0.336808 0.241828 0.203025 0.218339 1 
1 7743 0.336633 0.241784 0.203237 0.218346 1 
1 7744 0.336476 0.241735 0.203454 0.218336 1 
1 7745 0.33634 0.241681 0.203671 0.218308 1 
1 7746 0.336229 0.241625 0.203885 0.218261 1 
1 7747 0.336141 0.241569 0.204093 0.218198 1 
1 7748 0.336076 0.241516 0.20429 0.218119 1 
1 7749 0.336029 0.24147 0.204474 0.218026 1 
1 7750 0.335998 0.241436 0.204642 0.217924 1 
1 7751 0.335976 0.241416 0.204792 0.217815 1 
1 7752 0.335958 0.241416 0.204923 0.217703 1 
1 7753 0.335937 0.241436 0.205034 0.217593 1 
1 7754 0.335909 0.24148 0.205124 0.217487 1 
1 7755 0.335867 0.241548 0.205193 0.217392 1 
1 7756 0.335809 0.241639 0.205242 0.21731 1 
1 7757 0.335732 0.24175 0.205272 0.217246 1 
1 7758 0.335637 0.241878 0.205284 0.217201 1 
1 7759 0.335524 0.242016 0.205281 0.217179 1 
1 7760 0.335396 0.24216 0.205263 0.217181 1 
1 7761 0.33526 0.2423 0.205232 0.217208 1 
1 7762 0.335122 0.242429 0.20519 0.217258 1 
1 7763 0.33499 0.24254 0.205138 0.217332 1 
1 7764 0.334872 0.242624 0.205078 0.217426 1 
1 7765 0.334779 0.242675 0.205009 0.217538 1 
1 7766 0.334718 0.242688 0.204931 0.217663 1 
1 7767 0.334698 0.242659 0.204846 0.217797 1 
1 7768 0.334726 0.242586 0.204753 0.217935 1 
1 7769 0.334808 0.242471 0.20465 0.218072 1 
1 7770 0.334945 0.242316 0.204537 0.218202 1 
1 7771 0.33514 0.242127 0.204412 0.218321 1 
1 7772 0.335389 0.241912 0.204276 0.218423 1 
1 7773 0.33569 0.24168 0.204126 0.218505 1 
1 7774 0.336035 0.241441 0.203962 0.218562 1 
1 7775 0.336416 0.241207 0.203784 0.218593 1 
1 7776 0.336822 0.240991 0.203593 0.218595 1 
1 7777 0.337242 0.240803 0.203387 0.218568 1 
1 7778 0.337663 0.240654 0.20317 0.218513 1 
1 7779 0.338072 0.240554 0.202943 0.218431 1 
1 7780 0.338457 0.24051 0.202708 0.218324 1 
1 7781 0.338808 0.240526 0.202469 0.218197 1 
1 7782 0.339114 0.240605 0.202228 0.218053 1 
1 7783 0.339366 0.240745 0.201991 0.217897 1 
1 7784 0.33956 0.240944 0.201761 0.217735 1 
1 7785 0.339693 0.241195 0.201542 0.21757 1 
1 7786 0.339762 0.241489 0.20134 0.217408 1 
1 7787 0.339771 0.241816 0.201159 0.217254 1 
1 7788 0.339723 0.242164 0.201001 0.217112 1 
1 7789 0.339624 0.24252 0.200872 0.216984 1 
1 7790 0.339483 0.24287 0.200774 0.216873 1 
1 7791 0.339307 0.243201 0.20071 0.216782 1 
1 7792 0.339108 0.243501 0.20068 0.21671 1 
1 7793 0.338895 0.24376 0.200687 0.216657 1 
1 7794 0.338679 0.243968 0.20073 0.216622 1 
1 7795 0.338468 0.244119 0.200809 0.216603 1 
1 7796 0.338272 0.244209 0.200922 0.216597 1 
1 7797 0.338097 0.244235 0.201067 0.216601 1 
1 7798 0.337948 0.244198 0.201242 0.216612 1 
1 7799 0.337829 0.244103 0.201443 0.216625 1 
1 7800 0.337743 0.243953 0.201666 0.216638 1 
1 7801 0.337689 0.243756 0.201909 0.216647 1 
1 7802 0.337665 0.24352 0.202166 0.21665 1 
1 7803 0.337668 0.243256 0.202433 0.216644 1 
1 7804 0.337693 0.242972 0.202707 0.216627 1 
1 7805 0.337737 0.24268 0.202984 0.216599 1 
1 7806 0.337791 0.242389 0.203259 0.216561 1 
1 7807 0.337851 0.242108 0.203528 0.216513 1 
1 7808 0.337909 0.241846 0.20379 0.216456 1 
1 7809 0.33796 0.241608 0.204039 0.216393 1 
1 7810 0.337997 0.241401 0.204275 0.216327 1 
1 7811 0.338018 0.241227 0.204494 0.216261 1 
1 7812 0.338017 0.241089 0.204695 0.216199 1 
1 7813 0.337993 0.240988 0.204876 0.216144 1 
1 7814 0.337944 0.240921 0.205035 0.2161 1 
1 7815 0.33787 0.240886 0.205173 0.216071 1 
1 7816 0.337773 0.240881 0.205288 0.216059 1 
1 7817 0.337655 0.240899 0.205379 0.216067 1 
1 7818 0.337519 0.240936 0.205448 0.216096 1 
1 7819 0.337371 0.240987 0.205493 0.216149 1 
1 7820 0.337214 0.241045 0.205516 0.216225 1 
1 7821 0.337055 0.241105 0.205517 0.216323 1 
1 7822 0.336899 0.241161 0.205497 0.216443 1 
1 7823 0.336752 0.241209 0.205457 0.216582 1 
1 7824 0.336621 0.241244 0.205397 0.216738 1 
1 7825 0.336511 0.241264 0.205319 0.216906 1 
1 7826 0.336426 0.241266 0.205224 0.217084 1 
1 7827 0.336372 0.241248 0.205113 0.217267 1 
1 7828 0.336352 0.241211 0.204988 0.217449 1 
1 7829 0.336367 0.241156 0.20485 0.217627 1 
1 7830 0.336421 0.241085 0.204699 0.217795 1 
1 7831 0.336513 0.241 0.204538 0.21795 1 
1 7832 0.336642 0.240905 0.204367 0.218086 1 
1 7833 0.336807 0.240805 0.204188 0.2182 1 
1 7834 0.337006 0.240703 0.204002 0.218289 1 
1 7835 0.337234 0.240606 0.203809 0.218351 1 
1 7836 0.337487 0.240518 0.203613 0.218383 1 
1 7837 0.337759 0.240442 0.203412 0.218386 1 
1 7838 0.338046 0.240385 0.203211 0.218359 1 
1 7839 0.33834 0.240349 0.203009 0.218303 1 
1 7840 0.338635 0.240337 0.202809 0.21822 1 
1 7841 0.338924 0.24035 0.202612 0.218114 1 
1 7842 0.3392 0.240391 0.202422 0.217987 1 
1 7843 0.339457 0.240458 0.20224 0.217845 1 
1 7844 0.339689 0.24055 0.20207 0.217691 1 
1 7845 0.339891 0.240665 0.201913 0.217531 1 
1 7846 0.340056 0.240801 0.201773 0.217371 1 
1 7847 0.340182 0.240952 0.201652 0.217215 1 
1 7848 0.340264 0.241114 0.201553 0.217068 1 
1 7849 0.340302 0.241283 0.201478 0.216937 1 
1 7850 0.340294 0.241452 0.201429 0.216824 1 
1 7851 0.340242 0.241618 0.201408 0.216733 1 
1 7852 0.340145 0.241774 0.201415 0.216666 1 
1 7853 0.340009 0.241916 0.201449 0.216626 1 
1 7854 0.339836 0.242041 0.20151 0.216613 1 
1 7855 0.339633 0.242144 0.201597 0.216626 1 
1 7856 0.339406 0.242225 0.201706 0.216663 1 
1 7857 0.339163 0.242281 0.201833 0.216723 1 
1 7858 0.338912 0.242312 0.201975 0.2168 1 
1 7859 0.338661 0.242321 0.202127 0.216892 1 
1 7860 0.338418 0.242307 0.202283 0.216992 1 
1 7861 0.338193 0.242274 0.202437 0.217096 1 
1 7862 0.337992 0.242226 0.202583 0.217199 1 
1 7863 0.337822 0.242167 0.202717 0.217295 1 
1 7864 0.337689 0.2421 0.202833 0.217378 1 
1 7865 0.337596 0.242032 0.202927 0.217446 1 
1 7866 0.337546 0.241966 0.202995 0.217493 1 
1 7867 0.337538 0.241907 0.203036 0.217518 1 
1 7868 0.337572 0.241859 0.203049 0.21752 1 
1 7869 0.337643 0.241826 0.203034 0.217497 1 
