Step Time(ns) rpsystem.singlet rpsystem.t0 rpsystem.tp rpsystem.tm rpsystem.identity 
1 514 0.314892 0.241818 0.213544 0.229747 1 
1 515 0.31519 0.242224 0.212658 0.229928 1 
1 516 0.315557 0.242559 0.211808 0.230076 1 
1 517 0.315983 0.24282 0.211009 0.230189 1 
1 518 0.316462 0.243003 0.210271 0.230264 1 
1 519 0.31699 0.24311 0.209601 0.2303 1 
1 520 0.317563 0.24314 0.209004 0.230293 1 
1 521 0.318179 0.243098 0.208481 0.230242 1 
1 522 0.318838 0.242987 0.208032 0.230144 1 
1 523 0.319538 0.242813 0.207652 0.229997 1 
1 524 0.320282 0.242583 0.207335 0.2298 1 
1 525 0.321069 0.242304 0.207076 0.229551 1 
1 526 0.3219 0.241986 0.206864 0.22925 1 
1 527 0.322775 0.241636 0.206691 0.228898 1 
1 528 0.323694 0.241263 0.206548 0.228496 1 
1 529 0.324653 0.240878 0.206425 0.228044 1 
1 530 0.32565 0.240488 0.206315 0.227547 1 
1 531 0.326681 0.240102 0.206211 0.227006 1 
1 532 0.327737 0.23973 0.206107 0.226425 1 
1 533 0.328813 0.239377 0.206 0.22581 1 
1 534 0.329898 0.239052 0.205886 0.225164 1 
1 535 0.330981 0.238759 0.205766 0.224493 1 
1 536 0.332052 0.238504 0.205641 0.223803 1 
1 537 0.333097 0.238289 0.205513 0.2231 1 
1 538 0.334105 0.238116 0.205388 0.222391 1 
1 539 0.335063 0.237986 0.205269 0.221681 1 
1 540 0.335959 0.237898 0.205165 0.220978 1 
1 541 0.336782 0.237847 0.205082 0.220289 1 
1 542 0.337521 0.237832 0.205026 0.219621 1 
1 543 0.338169 0.237845 0.205006 0.21898 1 
1 544 0.338718 0.23788 0.205027 0.218375 1 
1 545 0.339164 0.237929 0.205097 0.217811 1 
1 546 0.339503 0.237983 0.205219 0.217294 1 
1 547 0.339735 0.238034 0.2054 0.216831 1 
1 548 0.339861 0.238073 0.20564 0.216427 1 
1 549 0.339882 0.238091 0.205941 0.216086 1 
1 550 0.339805 0.238079 0.206304 0.215812 1 
1 551 0.339634 0.238031 0.206726 0.215609 1 
1 552 0.339377 0.237942 0.207204 0.215477 1 
1 553 0.33904 0.237807 0.207734 0.215419 1 
1 554 0.338632 0.237625 0.20831 0.215434 1 
1 555 0.338161 0.237395 0.208924 0.21552 1 
1 556 0.337636 0.237122 0.209568 0.215675 1 
1 557 0.337063 0.236809 0.210233 0.215895 1 
1 558 0.336451 0.236463 0.210909 0.216177 1 
1 559 0.335806 0.236093 0.211586 0.216515 1 
1 560 0.335135 0.235709 0.212254 0.216902 1 
1 561 0.334442 0.235323 0.212902 0.217332 1 
1 562 0.333734 0.234947 0.21352 0.217799 1 
1 563 0.333015 0.234593 0.214097 0.218295 1 
1 564 0.332289 0.234275 0.214625 0.218812 1 
1 565 0.331559 0.234004 0.215094 0.219343 1 
1 566 0.33083 0.23379 0.215497 0.219883 1 
1 567 0.330106 0.233644 0.215828 0.220423 1 
1 568 0.329389 0.233572 0.21608 0.220959 1 
1 569 0.328685 0.23358 0.21625 0.221485 1 
1 570 0.327997 0.233671 0.216335 0.221997 1 
1 571 0.32733 0.233846 0.216333 0.222492 1 
1 572 0.326686 0.234102 0.216246 0.222965 1 
1 573 0.326072 0.234437 0.216076 0.223415 1 
1 574 0.325491 0.234844 0.215825 0.22384 1 
1 575 0.324948 0.235316 0.215499 0.224238 1 
1 576 0.324445 0.235842 0.215104 0.224609 1 
1 577 0.323987 0.236413 0.214648 0.224953 1 
1 578 0.323577 0.237016 0.214139 0.225268 1 
1 579 0.323218 0.23764 0.213588 0.225553 1 
1 580 0.322913 0.238274 0.213004 0.225809 1 
1 581 0.322663 0.238905 0.212398 0.226034 1 
1 582 0.322471 0.239523 0.21178 0.226226 1 
1 583 0.322339 0.240116 0.21116 0.226385 1 
1 584 0.322267 0.240677 0.210548 0.226508 1 
1 585 0.322258 0.241196 0.209953 0.226592 1 
1 586 0.322313 0.241668 0.209383 0.226636 1 
1 587 0.322434 0.242086 0.208844 0.226636 1 
1 588 0.322622 0.242447 0.20834 0.22659 1 
1 589 0.322878 0.242749 0.207876 0.226496 1 
1 590 0.323205 0.24299 0.207454 0.226351 1 
1 591 0.323601 0.243171 0.207073 0.226155 1 
1 592 0.324069 0.243292 0.206734 0.225905 1 
1 593 0.324607 0.243355 0.206434 0.225604 1 
1 594 0.325214 0.243363 0.206171 0.225253 1 
1 595 0.325886 0.24332 0.20594 0.224854 1 
1 596 0.326619 0.24323 0.20574 0.224411 1 
1 597 0.327407 0.243097 0.205565 0.223931 1 
1 598 0.328241 0.242926 0.205413 0.22342 1 
1 599 0.329111 0.242722 0.205281 0.222887 1 
1 600 0.330004 0.242489 0.205167 0.22234 1 
1 601 0.330905 0.242233 0.205072 0.22179 1 
1 602 0.3318 0.241958 0.204995 0.221248 1 
1 603 0.33267 0.241667 0.204939 0.220723 1 
1 604 0.333499 0.241367 0.204907 0.220227 1 
1 605 0.334268 0.241059 0.204904 0.21977 1 
1 606 0.33496 0.240746 0.204934 0.219359 1 
1 607 0.33556 0.240433 0.205004 0.219004 1 
1 608 0.336053 0.240121 0.205119 0.218708 1 
1 609 0.336428 0.239811 0.205285 0.218476 1 
1 610 0.336677 0.239506 0.205507 0.21831 1 
1 611 0.336797 0.239205 0.20579 0.218208 1 
1 612 0.336788 0.238911 0.206135 0.218166 1 
1 613 0.336653 0.238623 0.206545 0.21818 1 
1 614 0.336404 0.23834 0.207016 0.218241 1 
1 615 0.336052 0.238064 0.207545 0.218339 1 
1 616 0.335615 0.237792 0.208127 0.218466 1 
1 617 0.335115 0.237525 0.208752 0.218608 1 
1 618 0.334574 0.237262 0.20941 0.218754 1 
1 619 0.334017 0.237001 0.210089 0.218892 1 
1 620 0.333471 0.236742 0.210774 0.219013 1 
1 621 0.332961 0.236483 0.21145 0.219107 1 
1 622 0.33251 0.236223 0.212101 0.219166 1 
1 623 0.332141 0.235961 0.212712 0.219186 1 
1 624 0.331871 0.235696 0.213268 0.219166 1 
1 625 0.331713 0.235427 0.213755 0.219105 1 
1 626 0.331678 0.235153 0.214161 0.219008 1 
1 627 0.331767 0.234874 0.214478 0.218881 1 
1 628 0.331979 0.23459 0.214698 0.218733 1 
1 629 0.332305 0.2343 0.214819 0.218575 1 
1 630 0.332732 0.234007 0.21484 0.218421 1 
1 631 0.33324 0.233712 0.214765 0.218282 1 
1 632 0.333808 0.233417 0.214599 0.218175 1 
1 633 0.33441 0.233126 0.214353 0.218111 1 
1 634 0.335017 0.232842 0.214038 0.218103 1 
1 635 0.3356 0.232571 0.213667 0.218163 1 
1 636 0.336131 0.232317 0.213256 0.218296 1 
1 637 0.336581 0.232088 0.212821 0.21851 1 
1 638 0.336926 0.231891 0.212378 0.218805 1 
1 639 0.337145 0.231732 0.211942 0.21918 1 
1 640 0.337221 0.231621 0.211528 0.21963 1 
1 641 0.337142 0.231562 0.211149 0.220147 1 
1 642 0.336903 0.231565 0.210814 0.220718 1 
1 643 0.336503 0.231635 0.210532 0.22133 1 
1 644 0.335948 0.231778 0.210307 0.221967 1 
1 645 0.33525 0.231997 0.210141 0.222612 1 
1 646 0.334426 0.232294 0.210032 0.223247 1 
1 647 0.333496 0.23267 0.209978 0.223855 1 
1 648 0.332486 0.233124 0.209972 0.224419 1 
1 649 0.331422 0.233651 0.210004 0.224924 1 
1 650 0.330335 0.234244 0.210064 0.225357 1 
1 651 0.329253 0.234897 0.210141 0.225709 1 
1 652 0.328208 0.235598 0.210222 0.225972 1 
1 653 0.327227 0.236336 0.210295 0.226143 1 
1 654 0.326336 0.237096 0.210346 0.226221 1 
1 655 0.32556 0.237865 0.210366 0.22621 1 
1 656 0.324917 0.238627 0.210343 0.226113 1 
1 657 0.324423 0.239368 0.210269 0.22594 1 
1 658 0.324089 0.240072 0.210139 0.2257 1 
1 659 0.323923 0.240725 0.209947 0.225404 1 
1 660 0.323927 0.241316 0.209693 0.225064 1 
1 661 0.324097 0.241833 0.209376 0.224694 1 
1 662 0.324426 0.242269 0.209001 0.224304 1 
1 663 0.324905 0.242618 0.208571 0.223906 1 
1 664 0.325517 0.242876 0.208096 0.223511 1 
1 665 0.326246 0.243043 0.207585 0.223127 1 
1 666 0.32707 0.243121 0.207048 0.222761 1 
1 667 0.327966 0.243115 0.206498 0.22242 1 
1 668 0.328911 0.243033 0.205949 0.222107 1 
1 669 0.329878 0.242883 0.205415 0.221823 1 
1 670 0.330842 0.242677 0.20491 0.221571 1 
1 671 0.331778 0.242426 0.204447 0.221349 1 
1 672 0.33266 0.242142 0.204042 0.221156 1 
1 673 0.333467 0.241838 0.203706 0.220989 1 
1 674 0.334177 0.241526 0.20345 0.220848 1 
1 675 0.334772 0.241217 0.203284 0.220727 1 
1 676 0.335237 0.240921 0.203216 0.220626 1 
1 677 0.335562 0.240645 0.203251 0.220542 1 
1 678 0.33574 0.240396 0.203392 0.220472 1 
1 679 0.335768 0.240178 0.20364 0.220415 1 
1 680 0.335648 0.239992 0.203992 0.220369 1 
1 681 0.335386 0.239837 0.204443 0.220333 1 
1 682 0.334995 0.239711 0.204987 0.220308 1 
1 683 0.334489 0.239609 0.205611 0.220291 1 
1 684 0.333886 0.239525 0.206305 0.220284 1 
1 685 0.33321 0.239451 0.207054 0.220285 1 
1 686 0.332484 0.23938 0.207841 0.220295 1 
1 687 0.331735 0.239302 0.208651 0.220313 1 
1 688 0.33099 0.239208 0.209464 0.220338 1 
1 689 0.330275 0.23909 0.210264 0.220371 1 
1 690 0.329618 0.23894 0.211032 0.22041 1 
1 691 0.329041 0.238753 0.211752 0.220454 1 
1 692 0.328566 0.238522 0.212408 0.220504 1 
1 693 0.328211 0.238244 0.212988 0.220557 1 
1 694 0.327989 0.237917 0.21348 0.220613 1 
1 695 0.327909 0.237543 0.213876 0.220672 1 
1 696 0.327975 0.237122 0.214171 0.220733 1 
1 697 0.328185 0.236659 0.214361 0.220795 1 
1 698 0.328534 0.236158 0.214448 0.220859 1 
1 699 0.329011 0.235629 0.214435 0.220925 1 
1 700 0.329602 0.235077 0.214328 0.220993 1 
1 701 0.330286 0.234514 0.214135 0.221064 1 
1 702 0.331044 0.23395 0.213868 0.221138 1 
1 703 0.331851 0.233395 0.213538 0.221216 1 
1 704 0.332682 0.232861 0.213159 0.221297 1 
1 705 0.333511 0.232359 0.212746 0.221384 1 
1 706 0.334314 0.2319 0.21231 0.221476 1 
1 707 0.335067 0.231494 0.211867 0.221572 1 
1 708 0.335746 0.231151 0.211429 0.221674 1 
1 709 0.336334 0.23088 0.211006 0.221781 1 
1 710 0.336812 0.230688 0.210609 0.221891 1 
1 711 0.337169 0.230582 0.210244 0.222005 1 
1 712 0.337395 0.230567 0.209917 0.222122 1 
1 713 0.337484 0.230645 0.209631 0.22224 1 
1 714 0.337436 0.230818 0.209387 0.222359 1 
1 715 0.337253 0.231087 0.209184 0.222476 1 
1 716 0.336941 0.231448 0.20902 0.222591 1 
1 717 0.336509 0.231898 0.20889 0.222703 1 
1 718 0.335971 0.232431 0.208788 0.22281 1 
1 719 0.335341 0.233039 0.20871 0.22291 1 
1 720 0.334636 0.233713 0.208647 0.223004 1 
1 721 0.333876 0.234441 0.208594 0.223089 1 
1 722 0.33308 0.235212 0.208544 0.223164 1 
1 723 0.332268 0.236012 0.208492 0.223229 1 
1 724 0.33146 0.236826 0.208432 0.223281 1 
1 725 0.330677 0.237641 0.208362 0.223321 1 
1 726 0.329936 0.23844 0.208279 0.223345 1 
1 727 0.329255 0.23921 0.208181 0.223355 1 
1 728 0.328647 0.239936 0.20807 0.223347 1 
1 729 0.328126 0.240606 0.207946 0.223322 1 
1 730 0.327702 0.241207 0.207813 0.223278 1 
1 731 0.327381 0.24173 0.207674 0.223214 1 
1 732 0.327167 0.242167 0.207535 0.223132 1 
1 733 0.327061 0.242511 0.207399 0.22303 1 
1 734 0.327059 0.242759 0.207273 0.222909 1 
1 735 0.327157 0.242911 0.207163 0.22277 1 
1 736 0.327345 0.242966 0.207074 0.222615 1 
1 737 0.327613 0.242928 0.207012 0.222447 1 
1 738 0.327947 0.242804 0.206981 0.222268 1 
1 739 0.328331 0.242599 0.206987 0.222082 1 
1 740 0.32875 0.242323 0.207034 0.221893 1 
1 741 0.329185 0.241987 0.207123 0.221706 1 
1 742 0.329618 0.241602 0.207256 0.221524 1 
1 743 0.330032 0.241179 0.207436 0.221353 1 
1 744 0.330409 0.24073 0.207662 0.221199 1 
1 745 0.330735 0.240268 0.207933 0.221064 1 
1 746 0.330995 0.239804 0.208247 0.220953 1 
1 747 0.331179 0.239349 0.208602 0.22087 1 
1 748 0.331277 0.238913 0.208993 0.220817 1 
1 749 0.331283 0.238504 0.209418 0.220796 1 
1 750 0.331195 0.238129 0.209869 0.220807 1 
1 751 0.331013 0.237795 0.210342 0.22085 1 
1 752 0.330741 0.237506 0.210831 0.220923 1 
1 753 0.330384 0.237264 0.211327 0.221024 1 
1 754 0.329954 0.237071 0.211826 0.221149 1 
1 755 0.32946 0.236927 0.212318 0.221295 1 
1 756 0.328918 0.236831 0.212796 0.221455 1 
1 757 0.328343 0.23678 0.213253 0.221624 1 
1 758 0.32775 0.23677 0.213682 0.221798 1 
1 759 0.327159 0.236796 0.214076 0.221969 1 
1 760 0.326584 0.236854 0.214428 0.222133 1 
1 761 0.326044 0.236937 0.214733 0.222286 1 
1 762 0.325554 0.237039 0.214985 0.222422 1 
1 763 0.325128 0.237153 0.215181 0.222538 1 
1 764 0.324779 0.237272 0.215318 0.222631 1 
1 765 0.324517 0.237389 0.215393 0.222701 1 
1 766 0.324349 0.237499 0.215407 0.222745 1 
1 767 0.324282 0.237595 0.21536 0.222764 1 
1 768 0.324317 0.237671 0.215253 0.222759 1 
1 769 0.324455 0.237724 0.21509 0.222731 1 
1 770 0.324693 0.237749 0.214874 0.222684 1 
1 771 0.325027 0.237743 0.214612 0.222619 1 
1 772 0.325448 0.237705 0.214309 0.222539 1 
1 773 0.325948 0.237634 0.213972 0.222447 1 
1 774 0.326516 0.23753 0.213607 0.222346 1 
1 775 0.327139 0.237396 0.213224 0.22224 1 
1 776 0.327805 0.237235 0.212829 0.22213 1 
1 777 0.328499 0.23705 0.212431 0.22202 1 
1 778 0.329207 0.236847 0.212035 0.22191 1 
1 779 0.329915 0.236631 0.211651 0.221804 1 
1 780 0.330607 0.236409 0.211282 0.221702 1 
1 781 0.331271 0.236188 0.210936 0.221606 1 
1 782 0.331893 0.235975 0.210615 0.221517 1 
1 783 0.332461 0.235778 0.210324 0.221437 1 
1 784 0.332964 0.235604 0.210066 0.221366 1 
1 785 0.333394 0.235459 0.20984 0.221307 1 
1 786 0.333743 0.235351 0.209647 0.22126 1 
1 787 0.334004 0.235283 0.209485 0.221227 1 
1 788 0.334174 0.235262 0.209354 0.22121 1 
1 789 0.334251 0.23529 0.209249 0.221209 1 
1 790 0.334234 0.235371 0.209168 0.221227 1 
1 791 0.334127 0.235504 0.209105 0.221264 1 
1 792 0.333932 0.235691 0.209056 0.221321 1 
1 793 0.333656 0.235929 0.209016 0.221399 1 
1 794 0.333307 0.236217 0.20898 0.221496 1 
1 795 0.332894 0.236551 0.208943 0.221612 1 
1 796 0.332428 0.236926 0.208901 0.221744 1 
1 797 0.331922 0.237338 0.20885 0.22189 1 
1 798 0.331388 0.23778 0.208788 0.222044 1 
1 799 0.330839 0.238245 0.208712 0.222204 1 
1 800 0.330288 0.238728 0.208622 0.222362 1 
1 801 0.32975 0.239219 0.208517 0.222514 1 
1 802 0.329234 0.239714 0.208401 0.222651 1 
1 803 0.328754 0.240203 0.208274 0.222769 1 
1 804 0.328317 0.240681 0.208143 0.222859 1 
1 805 0.327933 0.24114 0.208011 0.222917 1 
1 806 0.327606 0.241575 0.207884 0.222935 1 
1 807 0.32734 0.241978 0.20777 0.222911 1 
1 808 0.327137 0.242346 0.207676 0.22284 1 
1 809 0.326997 0.242674 0.207608 0.222721 1 
1 810 0.326915 0.242957 0.207574 0.222554 1 
1 811 0.326887 0.243193 0.20758 0.222341 1 
1 812 0.326906 0.243379 0.207632 0.222083 1 
1 813 0.326966 0.243513 0.207735 0.221787 1 
1 814 0.327056 0.243593 0.207892 0.221459 1 
1 815 0.327167 0.243622 0.208105 0.221107 1 
1 816 0.32729 0.243597 0.208373 0.220739 1 
1 817 0.327415 0.243523 0.208696 0.220366 1 
1 818 0.327533 0.2434 0.20907 0.219997 1 
1 819 0.327637 0.243232 0.209488 0.219643 1 
1 820 0.327719 0.243024 0.209944 0.219314 1 
1 821 0.327774 0.242779 0.210429 0.219018 1 
1 822 0.327799 0.242504 0.210933 0.218764 1 
1 823 0.327791 0.242205 0.211446 0.218559 1 
1 824 0.327749 0.241887 0.211956 0.218408 1 
1 825 0.327675 0.241558 0.212451 0.218315 1 
1 826 0.327571 0.241226 0.212922 0.218281 1 
1 827 0.32744 0.240896 0.213357 0.218307 1 
1 828 0.327287 0.240575 0.213747 0.21839 1 
1 829 0.327119 0.24027 0.214084 0.218527 1 
1 830 0.326941 0.239987 0.214361 0.218711 1 
1 831 0.32676 0.239728 0.214574 0.218938 1 
1 832 0.326584 0.239499 0.214719 0.219198 1 
1 833 0.32642 0.2393 0.214797 0.219483 1 
1 834 0.326276 0.239132 0.214807 0.219785 1 
1 835 0.326158 0.238995 0.214753 0.220093 1 
1 836 0.326075 0.238886 0.21464 0.2204 1 
1 837 0.326032 0.2388 0.214472 0.220696 1 
1 838 0.326037 0.238733 0.214258 0.220973 1 
1 839 0.326095 0.238677 0.214004 0.221224 1 
1 840 0.326213 0.238626 0.213718 0.221444 1 
1 841 0.326394 0.23857 0.213408 0.221628 1 
1 842 0.326644 0.238502 0.213082 0.221772 1 
1 843 0.326964 0.238413 0.212748 0.221875 1 
1 844 0.327358 0.238295 0.212411 0.221937 1 
1 845 0.327825 0.238142 0.212076 0.221957 1 
1 846 0.328365 0.237948 0.211748 0.221938 1 
1 847 0.328976 0.23771 0.21143 0.221883 1 
1 848 0.329654 0.237427 0.211123 0.221796 1 
1 849 0.330391 0.237099 0.210828 0.221682 1 
1 850 0.331181 0.23673 0.210544 0.221545 1 
1 851 0.332012 0.236325 0.21027 0.221392 1 
1 852 0.332873 0.235895 0.210004 0.221228 1 
1 853 0.33375 0.235448 0.209744 0.221058 1 
1 854 0.334628 0.234999 0.209486 0.220888 1 
1 855 0.335489 0.234561 0.209227 0.220723 1 
1 856 0.336317 0.234149 0.208967 0.220567 1 
1 857 0.337093 0.233781 0.208702 0.220424 1 
1 858 0.3378 0.233472 0.208431 0.220297 1 
1 859 0.338421 0.233236 0.208155 0.220188 1 
1 860 0.33894 0.233088 0.207874 0.220098 1 
1 861 0.339344 0.233039 0.207589 0.220027 1 
1 862 0.339621 0.233099 0.207304 0.219976 1 
1 863 0.339763 0.233272 0.207021 0.219944 1 
1 864 0.339763 0.233562 0.206747 0.219928 1 
1 865 0.339619 0.233968 0.206486 0.219928 1 
1 866 0.339333 0.234484 0.206243 0.21994 1 
1 867 0.338908 0.235103 0.206027 0.219963 1 
1 868 0.338353 0.235812 0.205842 0.219994 1 
1 869 0.337677 0.236596 0.205696 0.22003 1 
1 870 0.336895 0.237438 0.205595 0.220071 1 
1 871 0.336023 0.238319 0.205545 0.220114 1 
1 872 0.335077 0.239216 0.205549 0.220158 1 
1 873 0.334076 0.240109 0.205612 0.220203 1 
1 874 0.333039 0.240977 0.205736 0.220248 1 
1 875 0.331986 0.241797 0.205922 0.220294 1 
1 876 0.330936 0.242553 0.206169 0.220342 1 
1 877 0.329906 0.243226 0.206476 0.220392 1 
1 878 0.328914 0.243802 0.206837 0.220446 1 
1 879 0.327974 0.244271 0.207248 0.220506 1 
1 880 0.327101 0.244626 0.207702 0.220572 1 
1 881 0.326304 0.244861 0.208189 0.220646 1 
1 882 0.325594 0.244977 0.2087 0.220728 1 
1 883 0.324978 0.244977 0.209225 0.22082 1 
1 884 0.32446 0.244867 0.209752 0.220921 1 
1 885 0.324045 0.244656 0.210269 0.22103 1 
1 886 0.323734 0.244355 0.210765 0.221146 1 
1 887 0.323526 0.243978 0.211228 0.221268 1 
1 888 0.323421 0.243538 0.211649 0.221392 1 
1 889 0.323415 0.243051 0.212017 0.221518 1 
1 890 0.323504 0.242531 0.212325 0.22164 1 
1 891 0.323683 0.241993 0.212567 0.221757 1 
1 892 0.323946 0.24145 0.212738 0.221866 1 
1 893 0.324286 0.240914 0.212836 0.221963 1 
1 894 0.324696 0.240396 0.212862 0.222046 1 
1 895 0.325165 0.239905 0.212817 0.222113 1 
1 896 0.325686 0.239445 0.212706 0.222163 1 
1 897 0.326248 0.239024 0.212534 0.222194 1 
1 898 0.326841 0.238642 0.21231 0.222207 1 
1 899 0.327453 0.238302 0.212043 0.222203 1 
1 900 0.328074 0.238002 0.211742 0.222182 1 
1 901 0.328694 0.237741 0.21142 0.222146 1 
1 902 0.3293 0.237517 0.211086 0.222097 1 
1 903 0.329884 0.237326 0.210751 0.222038 1 
1 904 0.330436 0.237165 0.210426 0.221972 1 
1 905 0.330948 0.237031 0.21012 0.221902 1 
1 906 0.331412 0.23692 0.209839 0.221829 1 
1 907 0.331825 0.236829 0.209589 0.221757 1 
1 908 0.332181 0.236757 0.209376 0.221686 1 
1 909 0.332481 0.2367 0.2092 0.22162 1 
1 910 0.332724 0.236657 0.209061 0.221557 1 
1 911 0.332913 0.236628 0.208959 0.221499 1 
1 912 0.333052 0.236612 0.208889 0.221446 1 
1 913 0.333149 0.236608 0.208846 0.221397 1 
1 914 0.33321 0.236616 0.208823 0.221351 1 
1 915 0.333244 0.236635 0.208814 0.221307 1 
1 916 0.333262 0.236666 0.208809 0.221263 1 
1 917 0.333274 0.236706 0.208803 0.221218 1 
1 918 0.33329 0.236755 0.208785 0.22117 1 
1 919 0.333319 0.236812 0.20875 0.221119 1 
1 920 0.333371 0.236873 0.208692 0.221064 1 
1 921 0.333452 0.236939 0.208605 0.221004 1 
1 922 0.333569 0.237005 0.208486 0.22094 1 
1 923 0.333724 0.23707 0.208334 0.220872 1 
1 924 0.33392 0.237131 0.208148 0.220801 1 
1 925 0.334154 0.237187 0.20793 0.220729 1 
1 926 0.334423 0.237235 0.207685 0.220657 1 
1 927 0.334721 0.237275 0.207416 0.220587 1 
1 928 0.335039 0.237307 0.207131 0.220522 1 
1 929 0.335367 0.237332 0.206837 0.220464 1 
1 930 0.335692 0.23735 0.206543 0.220415 1 
1 931 0.336 0.237364 0.206259 0.220377 1 
1 932 0.336278 0.237377 0.205993 0.220352 1 
1 933 0.336509 0.237393 0.205755 0.220343 1 
1 934 0.336681 0.237416 0.205554 0.220349 1 
1 935 0.336778 0.23745 0.205398 0.220374 1 
1 936 0.336789 0.2375 0.205295 0.220416 1 
1 937 0.336702 0.23757 0.205251 0.220477 1 
1 938 0.336509 0.237662 0.205271 0.220557 1 
1 939 0.336205 0.237782 0.205358 0.220656 1 
1 940 0.335786 0.237929 0.205512 0.220773 1 
1 941 0.335254 0.238105 0.205735 0.220906 1 
1 942 0.334611 0.23831 0.206022 0.221057 1 
1 943 0.333866 0.238542 0.206371 0.221222 1 
1 944 0.333028 0.238797 0.206775 0.2214 1 
1 945 0.33211 0.239072 0.207228 0.22159 1 
1 946 0.331129 0.23936 0.207721 0.22179 1 
1 947 0.330103 0.239656 0.208243 0.221998 1 
1 948 0.329052 0.239951 0.208786 0.222211 1 
1 949 0.327998 0.240239 0.209336 0.222427 1 
1 950 0.326962 0.240511 0.209883 0.222644 1 
1 951 0.325966 0.240759 0.210416 0.222859 1 
1 952 0.325032 0.240976 0.210923 0.223069 1 
1 953 0.324179 0.241155 0.211394 0.223271 1 
1 954 0.323428 0.24129 0.211819 0.223463 1 
1 955 0.322792 0.241376 0.212192 0.22364 1 
1 956 0.322287 0.241408 0.212504 0.223801 1 
1 957 0.321922 0.241385 0.212751 0.223942 1 
1 958 0.321704 0.241305 0.21293 0.224061 1 
1 959 0.321637 0.241169 0.21304 0.224155 1 
1 960 0.321721 0.240978 0.21308 0.224221 1 
1 961 0.321952 0.240734 0.213055 0.224259 1 
1 962 0.322324 0.240443 0.212967 0.224266 1 
1 963 0.322827 0.240109 0.212823 0.224241 1 
1 964 0.323448 0.239738 0.212629 0.224184 1 
1 965 0.324171 0.239338 0.212395 0.224096 1 
1 966 0.324981 0.238915 0.212129 0.223975 1 
1 967 0.325857 0.238477 0.211841 0.223825 1 
1 968 0.326781 0.238033 0.21154 0.223646 1 
1 969 0.327733 0.237591 0.211236 0.22344 1 
1 970 0.328693 0.237158 0.210938 0.223211 1 
1 971 0.329641 0.236743 0.210655 0.222961 1 
1 972 0.33056 0.236353 0.210393 0.222694 1 
1 973 0.331433 0.235994 0.210158 0.222415 1 
1 974 0.332245 0.235674 0.209954 0.222127 1 
1 975 0.332984 0.235396 0.209785 0.221835 1 
1 976 0.33364 0.235166 0.20965 0.221543 1 
1 977 0.334206 0.234987 0.209551 0.221256 1 
1 978 0.334679 0.234861 0.209484 0.220977 1 
1 979 0.335056 0.234788 0.209445 0.22071 1 
1 980 0.335341 0.234768 0.209431 0.22046 1 
1 981 0.335536 0.2348 0.209435 0.220229 1 
1 982 0.33565 0.23488 0.209451 0.220019 1 
1 983 0.335692 0.235004 0.209472 0.219832 1 
1 984 0.335672 0.235167 0.209491 0.21967 1 
1 985 0.335604 0.235363 0.209501 0.219532 1 
1 986 0.335501 0.235584 0.209496 0.21942 1 
1 987 0.335375 0.235823 0.20947 0.219331 1 
1 988 0.335242 0.236073 0.209419 0.219266 1 
1 989 0.335114 0.236325 0.20934 0.219221 1 
1 990 0.335001 0.236572 0.209232 0.219195 1 
1 991 0.334914 0.236807 0.209093 0.219186 1 
1 992 0.334859 0.237024 0.208926 0.219191 1 
1 993 0.334841 0.237217 0.208734 0.219208 1 
1 994 0.334862 0.237382 0.208521 0.219235 1 
1 995 0.33492 0.237518 0.208293 0.219269 1 
1 996 0.335011 0.237622 0.208057 0.21931 1 
1 997 0.335128 0.237695 0.207821 0.219356 1 
1 998 0.33526 0.237738 0.207594 0.219407 1 
1 999 0.335397 0.237755 0.207383 0.219464 1 
1 1000 0.335525 0.237749 0.207199 0.219527 1 
